,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
552,mortal kombat 1,PlayStation 5,CD-Action,Critic,"Mortal Kombat 1 is not a revolution but rather an evolution that
continues the franchise’s good streak. Excellent combat system, solid
story mode and some truly noteworthy additions (like Kameo or Invasion
Mode) make it really difficult to tear yourself away from the
controller. Sometimes you can feel that the series is starting to chase
its tail, but for now it’s hard to find a similarly accessible fighting
game.","Oct 9, 2023",85
553,mortal kombat 1,PlayStation 5,Scorpion84,User,"Just like ever, it's the best fighting Game!️‍
Just a little story critic, maybe Scorpion don't become Kuai Liang, He's Grandmaster Hasashi foe ever.","Dec 24, 2023",7.2
554,mortal kombat 1,PlayStation 5,ben10enghels,User,"Excelente entrega, una de las mejores de en su genero ,buen combate , bastante sangrie ñ, muy entretenida","Dec 4, 2023",10
555,ruinsmagus complete,PlayStation 5,PLAY,Critic,"Although its combat can be finicky and it’s not
the smoothest execution of VR, RuinsMagus’
charming characters and story makes the
dungeoning not so dreary. [Issue#33, p.76]","Nov 22, 2023",70
556,ruinsmagus complete,null,null,User,null,null,null
557,mortal kombat 1 shang tsung,null,null,Critic,null,null,tbd
558,mortal kombat 1 shang tsung,null,null,User,null,null,null
559,mortal kombat 1 kombat pack 1,null,null,Critic,null,null,tbd
560,mortal kombat 1 kombat pack 1,null,null,User,null,null,null
561,tetropunk,null,null,Critic,null,null,tbd
562,tetropunk,null,null,User,null,null,null
563,nascar arcade rush,PlayStation 5,PlayStation LifeStyle,Critic,"NASCAR Arcade Rush lives up to its name and delivers a fun, non-simulation racing game that features reimaginings of some of the most iconic racing tracks in the USA. However, it isn’t outlandish and exciting enough to completely win over an average arcade racing game fan, nor is it a love letter enough to NASCAR to make it a must-own game for stock car racing enthusiasts. Instead, it’s in the middle ground, where if you dig both, then you’ll have a good time, but you’ll still find yourself moving on to other games sooner rather than later.","Sep 17, 2023",70
564,nascar arcade rush,null,null,User,null,null,null
565,bright side riddles and puzzles,Xbox One,TheXboxHub,Critic,"A game like this is only as good as its questions, and it’s here where Bright Side: Riddles and Puzzles stumbles.","Oct 18, 2023",50
566,bright side riddles and puzzles,null,null,User,null,null,null
567,league of champions soccer,null,null,Critic,null,null,tbd
568,league of champions soccer,null,null,User,null,null,null
569,another crusade,null,null,Critic,null,null,tbd
570,another crusade,null,null,User,null,null,null
571,perry pig jump,null,null,Critic,null,null,tbd
572,perry pig jump,null,null,User,null,null,null
573,isekai rondo,Xbox Series X,TheXboxHub,Critic,"Whilst Isekai Rondo is very much a KEMCO JRPG, there are enough little additions to keep you engaged; like Passives and a likeable cast of characters. It isn’t too hard (in fact it is a bit easy) but this allows the story to move along at a good pace, ensuring that you get to appreciate the time spent.","Sep 26, 2023",80
574,isekai rondo,null,null,User,null,null,null
575,super brawl rush,null,null,Critic,null,null,tbd
576,super brawl rush,null,null,User,null,null,null
577,sumi no in,null,null,Critic,null,null,tbd
578,sumi no in,null,null,User,null,null,null
579,wire lips,null,null,Critic,null,null,tbd
580,wire lips,null,null,User,null,null,null
581,baby shark sing and swim party,Xbox Series X,Movies Games and Tech,Critic,"Baby Shark: Sing and Swim Party is the perfect fun-filled title for your youngest munchkins. This cute as-hell game is filled with Baby Shark songs and will drive parents crazy. Furthermore, the addictive gameplay will make you keep playing even though you wish the music would just stop. Its only downside is that it is repetitive.","Oct 25, 2023",80
582,baby shark sing and swim party,Xbox Series X,psychicnachos,User,"This wonderful, beautiful game provided many laughs to my senile grandmother going through a tough time, while she was wearing tutus and demanding that I make her a pan of lasagna every night. Now that she has gotten free therapy from this beautiful, luscious game, I would like to thank the creators of this game from the bottom of my heart and my depleted bank account. Thank you so much! <3 I could not live without you, Baby Shark: Sing & Swim Party!","Nov 30, 2023",8.3
583,ad infinitum,PC,GameGrin,Critic,"Ad Infinitum tells an engaging and unique story in a great way. To really enjoy it, though, you’d have to be willing to play with the voice setting set to German.","Sep 11, 2023",68
584,ad infinitum,PC,GameOver.gr,Critic,"Ad Infinitum presents a well written nightmarish story about both the WW1 atrocities and
the trauma caused to children by a dysfunctional and harsh family environment. The caveat is that these two stories are as disjointed as they sound, regardless of the quality of the writing they have separately.","Sep 22, 2023",70
585,ad infinitum,PC,Tyvan,User,"As a lifelong gamer, horror fan, history buff, and combat veteran, I really wanted to like this game. But it was an all around “meh” experience for me. While I appreciated the gameplay not being overly difficult, that’s about the only positive I have.

One thing I absolutely hated were the parts where “your actions have consequences”, but I had no idea what my options were, because they aren’t presented to you clearly at all, but also affect which ending you get. I felt that was pretty unfair. I had to watch a video to figure out what to do at two parts in the game, which ****. 

The controls are beyond janky, what with the strange thumbstick  twisting mechanic. Not unplayable, just annoying and not very fun to use controls like that.

Also, the game was not scary… like, at all. There are some creepy looking monsters, but that’s it. They aren’t scary, just creepy. I didn’t really ever feel anxious enough to panic or fumble anything.

The first person POV of his hands and arms and the rifle are super goofy looking to the point of immersion breaking.

Glad I rented this game instead of buying it. Doesn’t need a replay.","Nov 18, 2023",5.0
586,ad infinitum,PC,Phpower,User,"no começo ate comecei a empolgar mas depois o trem foi ficando chato, e o terror foi diminuindo e so enxendo a linguiça!!","Sep 18, 2023",5
587,inspector gadget mad time party,PlayStation 5,JeuxActu,Critic,"Inspector Gadget: Mad Time Party has all the flaws that a failed game could have imagined: obsolete graphics and animations, technically shameful, non-existent gameplay, catastrophic gameplay, uninteresting mini-games and a playing time of 1h30, the game gives the impression to have been developed in the space of 3 months. The disaster is total and undoubtedly industrial.","Oct 14, 2023",10
588,inspector gadget mad time party,null,null,User,null,null,null
589,ak xolotl,PC,GameSpew,Critic,"We love the bullet hell gunplay of AK-Xolotl: its variety of weapons and abilities gives it plenty of depth, and its quirky enemy designs are a joy to come up against. But it’s the additional content here that really sets AK-Xolotl apart. Raising teeny “axolittles” will warm your heart – and sucking out their happiness will break it. But it’s all part of the eccentric wonder that is AK-Xolotl, which has quickly become one of our favourite roguelike games.","Sep 12, 2023",75
590,ak xolotl,PC,Gamers Heroes,Critic,"Even in the hectic year that is 2023, I still enjoyed AK-Xolotl. With a demo on Steam, AK-Xolotl is a no-brainer to try for action roguelike fans.","Sep 14, 2023",80
591,ak xolotl,PC,fruitbat1015,User,"Great alternative to ETG! Give it a try ;) You won't be disappointed. It has a nice amount of polish, quality, and quantity, with more coming soon. I'm happy that I helped back this on KS, and I'm proud of what this team created.","Nov 4, 2023",6.8
