,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
552,the dark pictures switchback vr,PlayStation 5,slaine130177,User,"Fan de Rush of Blood, j'attendais ce deuxième opus avec impatience, et j'ai adoré. Bien plus long que le précédent, avec des tas d'embranchement mais surtout des personnages à sauver (auront une importance pour la fin), des défis par dizaines bien pensés, et surtout des tas de bonnes idées de gameplay en font un titre incontournable.
Il utilise le eye tracking à la perfection (des ennemis n'agissant que si on cligne des yeux), une ambiance excellente et des niveaux vraiment différents.
Vive le PSVR2 qui n'a jamais aucune perte de localisation (rush of blood finissait toujours par partir en sucette).
Techniquement il est largement plus abouti que son aîné avec des effets de brumes ou des personnages hyper détaillés.
Mes seuls reproches:
1/ les séquences scénaristiques entre les niveaux hyper flous (pas compris pourquoi c'était si moche) et sans grand intérêt
2/ le dernier boss de Rush of blood était bien plus impressionnant et sympa

J'ai du mal à comprendre les critiques qui lui sont faites. Pour les fans de trains fantômes, foncez.","Mar 25, 2023",10
553,backbeat,PC,Edge Magazine,Critic,"Whether you're into funk fusion or not, there's no denying that the musical rewards all that fastidious work behind the mixing desk. [Issue#383, p.119]","Mar 23, 2023",70
554,backbeat,null,null,User,null,null,null
555,the sims 4 growing together,PC,Dexerto,Critic,"All in all, while I am not a Simmer that prefers a generational style of play (I typically play with aging turned off and mostly as Young Adults, Adults, or Elders), Growing Together still has plenty of features that appeal to me, from its wide range of catalog items in CAS and Build/Buy through to the gorgeous (albeit shallow-feeling) world of San Sequoia, and an all-new Soul radio station to listen to. If a generational style of play does interest you, however, then The Sims 4 Growing Together will be exactly what you’re looking for. It brings much more (very needed) depth to the systems already in-game, with new likes and dislikes, Milestones, and Family Dynamics fleshing out how your Sims interact with one another. Storytellers will likely have ample fun utilizing all of these new features, and it has to be said that removing these gameplay elements would take a lot away from how individual Sims are now starting to feel all these years after its original 2014 release.","Mar 19, 2023",82
556,the sims 4 growing together,null,null,User,null,null,6.5
557,the sims 4 growing together,null,null,User,null,null,null
558,anno 1800 console edition,PlayStation 5,Digitally Downloaded,Critic,"Anno’s core strength is the cities that it allows you to create. Sometimes it does feel more like a puzzle game than a simulator, as you desperately try to figure out how to give your most demanding residents access to everything they crave. However, the satisfaction of doing it well is almost incomparable for the genre. I am a firm believer that simulation games, at their best, teach you about real-world jobs, processes, and social/cultural/environmental dynamics, whether that be flying a plane, driving a train, running a hotel or building a city. Anno does that, and it presents players with a vision for cities that will, hopefully, be the future of urban planning.","Mar 22, 2023",83
559,anno 1800 console edition,PlayStation 5,GameStar,Critic,"Very good port: the best city-building sim for consoles! The controller
control needs some practice but works nicely.","Mar 16, 2023",87
560,anno 1800 console edition,PlayStation 5,ImperfectLight,User,"Only have about 15 hours so far, but really enjoying the game. I'm still learning all of the games many management functions and tricks for success, as it becomes pretty difficult fairly into a new run to keep up with if you make mistakes. I do wish some of the paid DLC skin packs were included into the base game, I'm not upset that there's cosmetic DLC to purchase but the vanilla game should have come with more options for buildings still. The music is simply beautiful and the graphics are amazing for a city builder sim game. Control wise it can be a little quirky as the game was obviously designed for mouse and keyboard, but they did a good job making it work well enough on console. I can't comment on how fun the multiplayer is because I've sat in matchmaking for over 5 minutes several times and gave up, but it's a pretty niche game for console players so I expected that. Overall the game is probably an ""8"" for me so far, but giving it a ""10"" because anyone giving the game a ""0"" just because they apparently had to use an email to play the free demo is simply a ridiculous thing to trash a game over in 2023.  It's a really great game if you like this genre.","Oct 22, 2023",7.3
561,anno 1800 console edition,PlayStation 5,PMG-Writer,User,"With the new Console Edition of ""Anno 1800"", Ubisoft managed to take a huge step towards a perfect implementation of a strategy game on the home console. The controls and graphics are simply great and make every second fun. The storyline and sound are also a joy to play and make it hard to put the controller down. The different modes are fun and constantly push newcomers and veterans alike to new challenges. Unfortunately, there would be more to use in the insertion of the PS5 controller's features. Nevertheless, you get a really great strategy game for the console with the new Console Edition of ""Anno 1800"".","Apr 6, 2023",9
562,hundred days winemaking simulator,PC,The Games Machine,Critic,"Hundred Days turned out to be a pleasant surprise. While some might think that winemaking isn’t the easiest subject to dig into, the game’s structure ensures that we’re not left alone in learning the little tricks of the trade. The Story serves mostly as a tutorial, to ensure we’re ready to tackle the Infinite mode or the Challenges.","May 11, 2021",74
563,hundred days winemaking simulator,PC,Multiplayer.it,Critic,"An interesting and original game, which fails to excel due to some problems.","May 12, 2021",75
564,hundred days winemaking simulator,PC,Keyser_M,User,"A great game to chill and have a drink while managing your winery. 

It's the kind of game where you always say ""one more turn !"" and you end up playing 30min more than wanted.

It's also the kind of game where you restart often to make things better or simply start from scratch again

I love this game ! And it's also really cool on your phone !","Dec 3, 2023",6.9
565,hundred days winemaking simulator,PC,Jamywamy1,User,"It is a very exciting puzzle game, where you need to try run a winery. I think that overall it is a very good game.","Aug 4, 2021",10
566,faircrofts antiques the mountaineers legacy,null,null,Critic,null,null,tbd
567,faircrofts antiques the mountaineers legacy,null,null,User,null,null,null
568,antigravity racing,null,null,Critic,null,null,tbd
569,antigravity racing,null,null,User,null,null,null
570,chenso club,PlayStation 4,PlayStation Country,Critic,"Chenso Club is a game that feels very much the sum of its parts. Whilst 2D platformers with roguelike elements are absolutely nothing new, the presentation does elevate it into a place of its own. Combat is fast, fluid and simple and the platforming is largely forgiving. The flow of a run means you're always close to gaining new gear and using your own health to shop does deliver some tough decisions for players to make. It all comes together to make something enjoyable.","Sep 27, 2022",70
571,chenso club,null,null,User,null,null,null
572,thunder ceptor ii,null,null,Critic,null,null,tbd
573,thunder ceptor ii,null,null,User,null,null,null
574,mcpixel 3,PC,Multiplayer.it,Critic,McPixel 3 is about kicking people in the testicles for the hell of it. It's grabbing a cup and pulling your pants down in a worldwide broadcast.,"Nov 21, 2022",75
575,mcpixel 3,null,null,User,null,null,7.1
576,mcpixel 3,null,null,User,null,null,null
577,antigravity racing,null,null,Critic,null,null,tbd
578,antigravity racing,null,null,User,null,null,null
579,two point campus school spirits,PC,Destructoid,Critic,"I feel it’s more memorable and interesting than what was done in Space Academy. The flow of the whole experience is altered much more appreciably without requiring you to pick up an entirely new set of skills. It’s definitely not a dramatic shake-up, but it was worth returning to Two Point Campus to experience it. However, if the core experience didn’t click with you, then it’s doubtful that School Spirits will help it rise from the grave.","Mar 13, 2023",80
580,two point campus school spirits,null,null,User,null,null,null
581,tricky thief,Xbox Series X,Movies Games and Tech,Critic,"Tricky Thief is a colourful top-down puzzle experience. With simple mechanics and a gentle learning curve, it is pretty easy to master. However, the latter stages are much harder as more mechanics are introduced.","Mar 20, 2023",60
