,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
393,jagged alliance 3,PC,Kalev,User,"A few common points of criticism towards the game and my thoughts on why I DISAGREE WITH THOSE:
• No active pause – I think that being able to set up perfect ambushes with your whole squad by executing a number of orders in perfect sync would ruin the experience for me. You can still set up brilliant ambushes by, say, planting a timed explosive and putting most of your squad in overwatch before the turn-based combat starts so that the enemy still suffers a lot of damage in the repositioning phase.
• No chance to hit displayed – while the option has already been provided with an official mod, I seriously don’t get it what so many people are complaining about. You are explicitly shown tons of information about what could affect your chances to hit positively or negatively, sometimes up to 9-10 such data points in my experience. If that were not enough, you actually get a visual indication of whether your attempt is in the sweet spot based on all those factors combined with range.
• Quirky controls – I’ve found it way more easier to go to a different floor as compared with XCOM2. Controls are fairly intuitive and responsive from my point of view, especially appreciating the fact that so much is going on that I can’t really blame the game for not always being fully clear as to what exactly I’m trying to do.
• Enemy knowing where you are – I’ve noticed some reviewers have claimed that the AI knew more than it should. While I appreciate the fact they may have had such experience, I haven’t. I’ve had a number of situations where I’m openly attacking the enemy with part of the squad while some other mercs stay hidden to attack from the flank. It seemed that the AI was only aware of my openly attacking mercs and wasn’t anticipating the hidden mercs that were sometimes literally in front of its way. If they’d been able to do a 1-hit kill with a suppressed sniper, they’d remain hidden and the AI would definitely still be unaware of where they were.
• Ragdoll physics can be subpar; what your merc wears doesn’t change their looks – both statements are correct and I seriously couldn’t care less. I’m here for the gameplay which is brilliant – if that’s at the expense of some more eye candy, then so be it.

What I particularly liked about the game:
• Good and challenging AI even at the lowest difficulty
• I did explore every single tile on the map and I still see a great replayability potential. It’s very much non-linear indeed and you can progress with even some of the major milestones in a campaign by approaching them in a different order. Your decisions do indeed matter in the long term and I bet I could see a lot more from the game even in a third or fourth replay – the point is that it’s not only alternative choices (where I could just explore 100% of those alternatives in a second playthrough) but rather your choices cumulatively also lead to very different outcomes. Side quests are brilliant and very immersive.
• The game came out extremely polished and with more than enough content for it to be called a worthy day one release. That used to be the standard twenty years ago but not really the case anymore so it’s very much worth praising the developers and the publishers for that. I’ve played for more than 60 hours so far and I haven’t had a single crash or any major bug spoiling my experience. The game is also full of so much content that it’s most certainly a fully completed launch – unlike many other moder releases that are launched but only become playable after months and potentially even some paid DLCs.
• Love the projectile ballistics!

What could’ve made the game even better:
• Lacking tutorials – as a newcomer to the game and the series (but definitely not to the genre), I gave up on my first playthrough after about 10 hours because I’d made some fundamental strategy mistakes. I then spent about an hour of watching videos on YouTube with titles like “5 major mistakes to avoid when playing JA3”, etc. After that I had tons of fun with my full 50-hours completionist playthrough. Nevertheless, a proper engaging in-game tutorial would’ve been appreciated. I did my best to try to read all of the text just-in-time tips but felt overwhelmed with the walls of text at some point.
• I mentioned already that I love the projectile ballistics but as much as I was hyped about the destructible terrain, I must say Silent Storm still remains unmatched in that respect. Yes, many objects and parts of the terrain are indeed destructible but I couldn’t help but think all the time how Silent Storm was far superior in that respect. Don’t get me wrong – destruction is good, I’m happy it’s there in the first place, it’s just simply not as absolutely brilliant and fun as it was in Silent Storm.

Despite the two points above, I had so much fun that I realise it's greater than the sum of its parts, hence 10/10.","Aug 3, 2023",8.1
394,jagged alliance 3,PC,AdrianBuster,User,"finally a game again, that is a good tbs-game with guns. In the last years, many failed and this one is nice. You need some time to get used to the campaign. I love looting, the variety of weapons and equipment","Aug 1, 2023",10
395,yohane the parhelion blaze in the deepblue,Nintendo Switch,Hey Poor Player,Critic,"My small complaints aside, Yohane the Parhelion: BLAZE in the DEEPBLUE is still one of my favorite games from Inti Creates. It’s an incredibly solid Metroidvania with gorgeous artwork, amazing music, and a deep and fun combat system. While it’s disappointing there’s no bestiary and frustrating there’s not much in the way of postgame content, it’s still a very worthy adventure.","Nov 15, 2023",75
396,yohane the parhelion blaze in the deepblue,null,null,User,null,null,null
397,powerwash simulator back to the future,Xbox Series X,Movies Games and Tech,Critic,"Back to the Future DLC is a fantastic addition to the base game. Moreover, the nostalgia-filled action will make you smile. Consequently, if you love either franchise, you'll adore this. However, the audio drove me crazy.","Dec 5, 2023",80
398,powerwash simulator back to the future,null,null,User,null,null,null
399,the king of fighters xiii global match,PlayStation 4,COGconnected,Critic,"King of Fighters XIII: Global Match tweaks the online netcode to improve on a classic. The combat remains a highlight of the franchise and the visuals still look stunning. Unfortunately, SNK doesn’t add anything extra to the mix barring online upgrades. While I do wish they would have taken the opportunity to add more to celebrate the franchise, what’s on offer is definitely worth the price of admission.","Nov 20, 2023",78
400,the king of fighters xiii global match,null,null,User,null,null,null
401,dredge the pale reach,PlayStation 5,GameGrin,Critic,"Short and sweet, The Pale Reach offers the perfect excuse to return to the world of DREDGE. And as one of the best indie titles of the year, how could anyone refuse?","Nov 30, 2023",76
402,dredge the pale reach,null,null,User,null,null,null
403,smoots pinball,Xbox Series X,TheXboxHub,Critic,"For fans of pinball, Smoots Pinball is a definite avoid. Even for younger gamers, arguably who the game is really pitched at, there still isn’t really much to recommend here.","Dec 5, 2023",40
404,smoots pinball,null,null,User,null,null,null
405,drunkn bar fight,PlayStation 4,TheSixthAxis,Critic,"At first glance, I really wasn’t looking forward to playing this. Drunkn Bar Fight looks like a lazily put together cash grab, the kind of cynical asset flip clogging the bowels of Steam’s online storefront, and yet, despite some glaring rough edges, I’m eager to see what The Munky could do with more time, money, and effort.","Feb 28, 2018",70
406,drunkn bar fight,null,null,User,null,null,5.1
407,drunkn bar fight,null,null,User,null,null,null
408,hamster on rails,null,null,Critic,null,null,tbd
409,hamster on rails,null,null,User,null,null,null
410,the last faith,PC,Noisy Pixel,Critic,"The Last Faith takes the Metroidvania genre and elevates it to new heights. Its high level of challenge is met with exceptional game design that allows all players to master gameplay systems before confronting formidable enemies. The narrative gradually builds alongside the gothic atmosphere, providing an immersive experience for players. I’m unsure what will come of the Metroidvania genre, but The Last Faith has unquestionably set a new standard.","Nov 14, 2023",73
411,the last faith,PC,Meristation,Critic,"The Last Faith appears, at first glance, the son of Blasphemous and Bloodborne. What it really wants to be is a nostalgic trip to the glorious days of Castlevania and Koji Igarashi.","Nov 15, 2023",80
412,the last faith,PC,Aldwulf,User,Really love this game. It has everything I ever dreamed of. It take the best from SoTN and Bloodborne and makes a very nice blend. I really enjoyed it and I cannot wait to try new weapons and classes!,"Dec 17, 2023",7.1
413,the last faith,PC,Diademex,User,"Twenty (plus-minus) Boss Roasted. Nostalgic arts, nostalgic sounds, nostalgic lore, nostalgic music, the penitence thus complete.","Nov 21, 2023",10
414,teardown,PC,Hooked Gamers,Critic,"Teardown is a challenging game that requires a mindset to be able to plan and then carry out the strategy needed to solve puzzles...or you can just use the scorched earth tactic and destroy everything in your path. Personally, I found this method to be very satisfying and a whole lot of fun. Plus the TV news afterwards can be fun to watch.","Apr 25, 2022",80
415,teardown,PC,PC Gamer,Critic,An endlessly delightful destruction sandbox.,"Apr 20, 2022",90
416,teardown,PC,romme,User,This Game Looks Great And Amazing Teardown Anything If Someone Highly Recommended By Everyone Else 10 Out Of 10.,"Nov 15, 2023",8.0
417,teardown,PC,n3k0chka,User,"A good game to calm your nerves, you can break all sorts of buildings, download mods, in general it's a very fun game, but it would be more content - would be better, and so in general the game is not bad, I advise everyone to play it","Nov 14, 2023",10
418,colossal cave,PC,Worth Playing,Critic,"Colossal Cave is a good adventure game that will appeal more to those with some nostalgia for classics and classic sensibilities. The limited inventory system and the slightly obtuse puzzles might not gel if you've only been exposed to modern adventure games. That said, the sense of exploration is still strong, and the point system gives the game some replayability, which is something rarely seen in the genre. The reimagining of the original game works well, and genre fans who are keen to see where it all began should pick this up.","Jan 24, 2023",54
419,colossal cave,PC,God is a Geek,Critic,"Colossal Cave is a love letter to the 1976 original which fans will enjoy, but newcomers will likely be confused, intimidated, and frustrated by its design.","Jan 24, 2023",60
420,colossal cave,PC,momjengaming,User,Just finished this game with my daughter. She got such a kick out of all the puzzles!,"Dec 2, 2023",6.3
421,colossal cave,PC,SunlightGaming,User,"Love puzzle games! This is one that took me a while to fully appreciate! It is legitimately a game design time capsule. Rarely do you find yourself playing a game that is so true to the original source material. I'm playing the enchanted version at the moment, which apparently comes with a lot of features the original release didn't have. You can't miss this if you're a fan of gaming history!","Nov 16, 2023",10
422,teardown time campers,null,null,Critic,null,null,tbd
